id,leiden_label,infomap_label,tsne-one,tsne-two
43282,0,-1,-8.433083,-50.896725
43283,0,0,-7.393311,-48.878788
43284,0,0,-30.42596,-17.69498
43285,0,0,-5.160744,-46.94055
43290,0,-1,-7.9618397,-50.21773
136754,0,0,-0.42238736,-21.116346
136764,0,0,-2.9322996,8.753296
43392,1,0,18.02787,17.261847
43424,0,0,-1.5651484,-5.185167
136955,1,3,38.43924,23.675081
137007,0,0,2.1493573,-22.645832
137028,2,2,-27.78746,53.80601
43556,1,1,29.553417,39.869953
137157,2,0,-21.538103,26.230787
137164,2,0,-25.514473,25.997986
137170,1,0,4.8691564,-1.8840275
137202,-1,-1,-2.3104925,-27.307762
43608,0,0,-31.374592,9.226888
137227,-1,-1,9.427051,-33.986282
137316,1,0,24.385946,14.803093
43661,0,4,9.627708,-25.573315
43709,2,2,-22.547958,48.473
43738,2,0,3.094273,21.460556
43740,0,0,17.773201,4.2748528
137421,0,0,-9.081924,-20.633532
137424,0,0,-10.7627,-20.851425
43774,0,0,-0.8176183,-23.687859
43809,0,0,-27.223284,-20.467842
43820,1,3,47.329254,17.263714
43875,0,0,-7.753206,1.5837485
137742,2,2,-45.262787,36.378357
137745,-1,-1,38.540043,-23.270908
137763,1,0,26.34178,-2.4304788
43907,1,0,19.977055,14.654704
43908,1,1,23.018526,54.12797
43912,1,0,21.866444,21.797918
43915,0,0,-9.379676,-10.325947
43927,0,0,-6.39974,-11.446098
43934,1,1,27.71156,46.53287
43941,1,0,24.714422,31.050543
43956,2,2,-29.7698,37.36438
43964,0,0,-10.248931,10.797191
44021,1,1,28.387089,44.770355
44060,1,1,23.148531,51.93305
138108,0,0,-30.704754,0.24677871
44061,0,0,-1.2214208,0.14555365
138159,0,0,-22.683655,-27.383873
138160,0,0,-14.170974,-9.605269
138185,0,0,32.832806,-25.720636
44118,2,2,-32.236095,50.492218
44122,2,0,-21.00057,33.330368
44129,2,0,-8.675455,17.316605
44142,1,3,36.39766,18.905779
138270,0,0,-18.787083,-5.4685636
44166,0,0,-23.618483,-15.541731
44176,1,0,4.7343698,-1.1924269
44179,0,0,-1.1221666,-4.2856965
44186,0,0,-8.934809,-27.647062
138330,2,0,-3.5822642,27.056988
44193,0,0,-17.004889,-35.62015
44237,2,2,-30.039478,48.01785
138501,0,-1,-6.2918715,-58.82295
44360,0,0,-31.455711,6.5785227
44371,1,0,22.042084,14.093058
44387,0,0,-12.5109215,2.0831158
44477,2,0,-28.349905,27.447147
44506,2,2,-21.144136,44.909912
44547,-1,0,30.681328,-19.564852
138786,2,2,-27.397785,44.32958
44557,0,0,-18.499582,5.776749
44558,2,0,10.29298,16.699715
138841,2,2,-32.680576,50.44036
44604,0,0,-13.580305,5.6074243
44614,1,1,17.746223,35.08318
44660,2,0,-0.9615875,13.429344
44666,2,2,-14.79467,34.120293
138931,0,0,-2.5963035,-19.73941
44669,1,0,20.646423,13.747191
139002,2,0,-13.1503935,13.839156
44712,0,0,-14.626545,-6.977308
44716,2,0,-23.697504,7.706588
44781,1,1,23.365526,48.209118
44790,1,0,17.837765,23.651363
44839,1,1,30.466635,40.61626
44870,1,1,20.44576,41.726307
139242,1,0,28.677608,0.65667206
44893,0,0,-23.72007,9.605356
44976,0,0,21.29721,-5.5311847
44979,0,0,20.044485,-4.288344
44980,1,-1,28.443367,-19.193756
139389,1,0,13.289636,7.734321
139437,0,0,-36.132545,-26.354416
139439,0,0,-22.940586,-22.352457
45022,2,0,-5.538677,18.098408
45028,-1,4,14.193413,-40.70111
139475,1,0,28.864912,-3.0582602
45042,0,0,-0.7831542,-7.079551
45049,0,0,-9.236594,-44.863007
45055,0,0,8.41262,-50.558765
45071,0,0,-15.106483,-32.301758
139561,1,0,10.437706,13.562355
45088,1,3,43.464302,16.64922
45108,1,1,24.629223,36.68387
45119,2,2,-30.873632,44.516155
45167,2,0,-15.626432,22.536516
45177,0,0,10.884732,2.2366254
139827,0,0,-3.4156463,-20.83356
45245,1,3,35.26388,25.217432
45296,2,2,-11.067494,36.394653
139965,0,0,-17.323072,3.603193
45469,2,0,-9.769815,21.824612
45621,0,0,0.7907989,1.985232
45622,1,-1,33.40181,-7.6043577
45627,1,0,18.599216,31.599298
45748,2,0,-21.643568,30.589037
45835,1,0,11.3220825,28.645475
45917,1,1,23.481436,52.35533
45944,0,0,-14.726462,-53.697033
45992,1,-1,45.188847,27.082966
45998,2,0,-11.836992,19.670347
45999,2,2,-34.0565,42.909782
46000,1,0,15.672473,25.494669
46028,2,2,-26.837955,45.658546
46030,0,0,-11.915642,-45.35287
46037,2,0,-4.2666802,25.96019
46039,1,1,13.313223,49.21885
46061,0,0,5.7069993,-50.729195
46072,1,0,18.804743,28.83779
46085,-1,-1,-16.488686,-33.374866
46094,1,1,34.655243,43.130226
46153,0,0,-31.443714,6.705905
46164,1,0,15.637594,7.409882
46242,0,0,-2.5212438,-16.943802
46411,0,0,2.8832872,-4.5847135
46444,1,-1,48.12711,23.559458
46455,2,0,-22.523027,13.558539
46486,0,0,-0.09836833,-1.4824823
46544,1,0,13.027687,23.61402
46545,2,0,-25.698696,24.425644
46565,0,0,-3.2781978,-9.478281
46598,1,1,34.333694,36.406048
46604,0,0,-2.1849701,-13.673781
46662,1,0,33.8224,1.7066618
46692,1,0,29.10582,-1.9169978
46735,1,1,20.463505,50.580082
46821,1,3,45.228203,24.419294
46824,1,1,36.916653,46.194927
46828,0,4,-3.659653,-49.938663
46850,1,0,22.314026,22.750343
46866,-1,-1,-3.0114408,-44.3236
46875,0,4,11.506579,-44.67456
46877,0,0,1.9970427,-43.22263
46927,0,0,-14.55267,-35.49154
46928,2,2,-27.223127,53.008785
46930,0,0,-22.549515,-40.14598
46935,0,0,-10.603806,-5.2861385
46966,0,0,1.1835899,-11.336888
46968,0,0,-25.815931,-24.156775
40266,1,0,13.911754,2.3345377
168435,2,2,-32.540928,47.629063
40299,1,3,36.460888,17.814354
40310,0,0,-12.39122,8.202054
40334,2,0,-7.919866,10.030855
40410,1,3,40.367672,18.774794
40480,1,3,37.04892,17.26779
40530,1,0,14.502207,2.1179655
40582,2,2,-45.034584,36.486427
40660,2,0,-29.653593,23.74397
168533,0,0,-13.2410555,-12.636175
168553,2,0,0.07139582,26.26665
131372,2,0,-36.77688,26.625126
40735,2,0,-32.407635,31.291529
168619,2,0,0.17427182,28.616089
131465,2,0,-12.968862,11.770016
168688,0,0,-14.622295,-17.331451
40811,2,0,-8.075629,20.345871
40862,1,1,20.445492,41.726337
131691,2,2,-45.02482,34.13596
131699,-1,-1,-19.383244,56.118893
131700,0,-1,22.549606,-13.329284
131712,0,0,4.8308096,3.4706326
40899,2,2,-15.139819,37.32297
40904,0,0,-12.364628,-21.394756
131795,1,1,27.791971,40.29707
131859,1,0,22.568363,30.95357
168928,0,0,-0.7739446,-13.842459
131894,0,0,2.7511034,0.20496552
41018,2,0,-9.074189,17.893427
132024,0,0,-32.032593,-8.546562
169081,1,1,32.29448,38.338623
132245,-1,-1,43.634533,-5.158348
132246,-1,-1,14.406372,-18.346828
41190,0,0,-2.869819,-14.006952
132434,2,0,4.6856356,35.141914
132436,0,0,-10.663378,15.415661
132507,1,1,13.784564,49.857895
132578,1,3,49.68756,18.803566
132594,1,0,14.626124,8.709115
41372,2,0,-8.085108,22.72747
169520,2,0,-19.255703,34.89812
41403,0,0,7.559155,-7.378418
132736,1,1,33.39693,39.068832
169578,0,0,-16.108498,-27.069025
132750,0,0,-14.5806,-24.694141
169593,0,0,-0.54108423,-29.953121
132885,1,0,26.25343,-2.844949
41535,0,0,-29.011126,-25.36594
133057,2,0,-1.7465726,28.611519
133109,2,2,-30.471752,44.494965
41648,0,0,2.9646978,-10.646626
95227,2,2,-29.224825,52.007492
95261,0,0,-3.5268981,-6.7587757
95369,0,0,1.3951377,-20.562853
95392,2,0,-37.366882,31.330154
41688,2,2,-30.532436,52.393982
95470,2,2,-32.83569,38.555645
95492,0,0,-11.513038,-20.004213
95551,0,0,7.089454,-42.29257
95586,1,0,18.90064,7.5289593
95593,0,0,-9.18938,-27.505524
95634,-1,-1,14.942661,-15.497123
95637,0,0,-17.195465,-12.611921
95650,2,0,-35.446854,21.13327
95659,2,0,-5.2402253,-6.986143
95784,0,0,11.802294,-20.5886
95814,0,0,-27.318157,-1.4551543
95889,0,0,-20.040207,-9.964998
95884,1,3,35.551147,14.338019
95965,0,0,-17.317457,-53.766575
96036,1,0,31.944378,-0.54829305
96080,0,0,4.5188837,-46.30794
96134,0,0,-8.91218,-3.652815
41730,0,0,-13.470734,-33.280296
96163,-1,-1,18.715277,-30.199402
96186,-1,-1,44.949745,-4.7503686
96185,1,1,19.918,46.163216
96200,1,1,27.588457,33.679935
96280,0,0,13.89644,-12.365065
96283,0,0,-22.638168,-31.01193
96347,0,0,-22.5156,-34.09052
96385,0,0,-10.394284,-11.958693
96436,2,0,-23.88835,20.200922
96559,0,0,7.412972,-14.966841
96552,1,0,11.701205,12.08135
96578,2,0,-33.84229,33.47598
41758,0,-1,-9.089795,-50.477036
41774,2,2,-26.25002,44.281593
96821,2,0,-3.5243864,27.424583
41804,1,0,14.267053,-4.0318794
41807,1,0,23.336792,11.900557
96891,0,0,-27.68953,-18.887882
96897,0,0,-15.118908,-16.171925
96930,0,0,-14.469341,6.846395
96946,0,0,-24.387222,-17.765116
97010,0,4,12.459561,-47.819683
97077,2,0,-33.89233,25.727543
41923,1,0,-1.2153432,10.946823
97110,1,1,17.115828,51.26861
97117,0,0,5.328104,3.807986
97138,2,2,-27.705873,32.322685
41944,0,-1,21.503414,-35.67584
133795,1,1,18.771097,46.64794
97204,-1,-1,-11.884321,-24.18091
41966,0,0,-19.3173,-21.411028
97311,0,0,-10.103554,4.760579
97318,1,0,29.40821,15.684642
42016,-1,-1,2.3715162,-19.823458
42041,0,0,17.456474,-19.711538
42046,0,0,-24.6073,5.7883596
42047,1,0,11.560677,18.369213
97463,1,1,18.687523,49.058636
97549,1,3,27.797293,16.159231
97613,-1,-1,3.2659984,-15.512099
42104,2,0,14.482222,-27.50197
97633,0,0,-18.997643,-15.147149
97668,1,0,27.009819,-1.2216872
97673,1,0,21.32567,-0.15196972
42135,0,0,4.191916,-38.638348
42137,1,0,15.103467,31.503012
97707,2,0,8.779484,34.291695
134373,0,0,-13.46063,-24.57994
134375,2,0,-10.725825,16.83801
97778,0,0,3.7020094,-3.507383
42199,-1,-1,12.184439,-20.551502
42206,0,0,-7.4647555,-24.232592
134462,0,0,-17.857931,-22.464642
97827,-1,-1,-7.7451067,31.111431
97838,2,0,-29.323812,33.47887
42224,1,0,23.440342,18.82215
42235,1,3,45.195805,22.927765
42237,1,0,31.515503,12.716533
42246,1,1,19.872822,45.05777
42253,1,0,27.220852,13.089784
42255,2,0,-22.773003,37.561996
134595,0,0,-9.735513,-13.732416
97974,1,0,34.856438,0.15812816
42293,1,1,35.231976,44.500446
98035,0,0,-25.317717,-15.474808
42305,1,1,25.025248,48.72773
98044,2,2,-29.720171,45.81305
134681,0,0,26.862015,-22.267294
98070,0,0,9.932955,-1.2163843
134710,0,-1,18.68124,-19.123274
98077,0,0,-10.174514,-2.6304445
134722,1,0,13.747651,4.255187
98121,2,2,-33.865505,49.871544
134756,0,0,-13.164995,7.671937
42357,1,0,32.80294,0.49458563
98157,0,0,-26.862148,-20.716167
98185,1,3,34.28396,15.329583
42380,0,0,0.45681447,3.3286169
134872,1,0,19.797586,10.614231
42401,2,0,-12.067101,14.324624
42402,0,0,-19.03394,-35.283604
42404,1,0,34.262108,2.8963504
98246,2,-1,10.634453,30.535486
134936,1,1,17.394356,48.476845
42438,2,0,-6.967872,12.611598
42450,2,0,-14.597368,34.00643
42452,0,0,-14.013256,-11.333409
134975,0,0,-34.747852,-16.516048
42454,1,3,46.5583,23.05031
42474,2,2,-14.716111,31.737534
98381,0,0,-5.9022255,-21.866556
91610,1,3,40.113808,19.413162
127668,1,1,34.972206,46.761284
127686,0,0,4.884423,-15.230953
127727,-1,-1,8.795491,-59.526756
127756,-1,-1,-11.540104,18.98467
38027,1,0,3.1639655,31.239616
127801,2,2,-22.191042,55.070793
38060,1,1,17.388847,52.993202
127867,0,0,-24.470627,-47.977856
127923,2,2,-22.19105,55.070793
38152,2,0,-19.73148,32.80824
91952,2,0,-28.51185,13.953905
38172,2,0,-13.529805,29.982353
128084,2,0,-18.222647,26.777643
128108,1,0,24.42181,-11.208478
38198,2,0,-3.5183141,21.312368
128122,2,2,-19.923647,54.994328
128129,0,0,-17.195402,-23.765682
128143,2,2,-20.154768,50.146114
38218,0,0,0.29857224,-42.253242
38223,2,2,-21.567444,46.480816
165758,1,1,31.555662,33.868732
38250,0,-1,21.701803,-34.98729
38251,1,0,25.650135,8.80868
128225,0,4,12.007291,-45.351776
38253,0,0,-5.479343,-5.487308
128241,1,0,14.886244,-11.771113
38269,1,0,30.148314,-2.7307367
38289,-1,-1,26.37393,-10.635103
128305,2,2,-20.89264,54.279472
38320,2,0,-0.34712702,32.528423
128348,0,0,3.5187547,-27.973164
92292,0,0,-23.372602,-15.066625
92294,1,3,33.24765,17.817146
92299,2,0,-11.470137,22.297699
128359,0,0,-34.31168,-12.39054
38344,1,3,42.715595,20.465506
38345,1,3,47.9934,20.119474
38349,0,0,-0.76290005,-40.36132
38358,1,1,18.451117,52.438206
38387,1,3,41.60866,24.919336
38404,0,0,-8.344109,-18.365658
38405,1,1,18.997097,56.014385
128521,0,0,-20.275047,-17.090342
92455,1,0,8.280857,-20.15948
38410,0,0,7.5237837,-28.518156
92470,1,0,22.562805,9.76883
38418,1,1,16.468824,40.912453
92474,0,0,-3.1317945,-12.481929
92483,0,0,-30.084818,-42.203594
92486,0,0,2.8119757,-0.11331649
38431,0,0,-17.66079,-6.54704
92512,1,0,13.714128,4.99321
128581,0,0,-8.762898,4.1702027
38451,2,2,-25.16324,47.898926
38457,1,1,14.71595,46.377087
38458,1,1,17.214014,39.936108
38465,2,-1,-0.5965227,31.459875
38471,0,-1,3.992262,-47.760685
38492,0,0,27.973595,-19.911003
128703,2,2,-18.52884,50.654842
38507,0,0,-2.245929,-1.1891817
92765,1,1,23.57734,53.521088
92783,1,-1,29.329838,-8.796075
38586,0,0,-31.783134,-34.95242
92862,2,0,-14.950354,22.04947
92885,0,0,-14.506698,-25.017942
92895,2,0,-9.607173,45.202007
38626,-1,4,17.052143,-41.058594
38638,1,3,40.49753,16.760225
128977,2,0,21.134466,-4.146177
38645,1,1,18.56787,49.597584
38657,1,1,17.209898,47.90238
129024,0,0,-7.8439426,-18.644125
38665,2,2,-19.791557,45.367737
38669,2,2,-27.592371,47.977947
38672,0,0,-14.535819,0.47832716
38679,0,0,-15.223971,-31.98441
93010,1,1,26.462246,31.985752
166453,1,1,35.250095,42.804493
166476,1,1,18.7512,53.58186
166477,1,1,18.671087,53.28384
129233,2,2,-28.934631,35.51776
129256,2,-1,-13.00857,44.597603
129267,1,1,20.513206,48.52912
129271,-1,-1,8.889058,-31.252777
129279,0,0,-4.1414857,-25.888422
38813,0,4,12.0352745,-32.49536
129326,0,0,-14.362386,-24.084293
129327,0,0,-32.015522,-29.5964
93285,1,0,29.814728,4.1450653
129336,1,1,33.087322,36.753445
129344,2,2,-36.851482,49.480984
93363,1,0,18.211077,22.486984
38870,1,0,25.055231,31.182558
129409,0,0,-13.600046,-8.369783
129420,0,0,1.188542,-39.45142
129421,0,-1,-35.479675,-7.909099
38881,0,0,33.04261,-22.886086
129439,2,0,-25.464828,20.656696
38894,0,0,-11.7777195,1.7002088
129490,2,2,-38.21807,44.905754
93506,-1,-1,15.360905,-46.58535
93535,0,0,8.047493,-9.381014
166802,1,1,24.883389,42.525093
93562,1,0,27.085926,-2.5095768
38971,1,3,49.347702,18.994314
93567,1,3,40.814907,13.651509
129615,1,0,18.8737,1.0433569
38982,0,0,5.6570125,-5.981687
38985,2,2,-19.36786,36.34765
38986,0,0,-1.4371561,6.3373055
38987,1,1,30.138935,41.680374
38989,1,0,26.159136,14.244824
93637,0,0,-8.421632,-6.642545
93695,0,0,-16.253788,-18.937202
93697,1,0,23.298332,-2.0118372
39038,0,0,19.800554,-22.665958
166936,1,1,11.55927,50.81694
166939,0,0,-7.0372095,-8.1806965
93725,2,0,11.856661,29.537687
93726,1,-1,31.267693,-5.269036
39075,0,0,-29.155542,-24.051178
39081,-1,-1,8.737335,-21.842968
93795,1,0,15.857893,-8.352487
93797,0,0,-23.486568,-31.798964
39085,-1,-1,29.88238,-18.558289
93803,0,0,-19.359245,-1.0561817
167005,1,0,23.10318,-0.30800197
93808,2,0,-21.974918,28.851444
93811,0,0,-28.665646,-4.3297224
93819,0,0,-21.644266,-28.372862
39115,1,3,44.182343,16.726309
39146,2,0,-11.28302,19.50183
129883,1,1,11.272869,42.296432
129885,0,0,1.3961349,-42.167114
93967,1,0,23.803356,9.18339
39171,1,0,15.919227,-8.429166
129907,2,2,-29.394058,46.45791
167159,2,0,-0.021311203,19.73437
129950,0,0,-23.92703,-11.326801
167193,0,0,-16.242949,-21.912512
39222,-1,-1,28.162333,-19.032484
39254,0,0,-10.924641,-30.845085
39263,0,0,-12.762665,-29.770113
129996,1,1,34.20245,46.88344
167291,2,0,-43.253685,33.930416
167296,0,0,-6.581571,-17.812159
39289,0,0,-34.08738,-27.090195
130057,0,0,11.529343,-17.411722
39351,2,0,-11.851237,15.59198
130119,1,1,24.71865,53.770573
167473,0,0,-20.234524,-17.440054
94371,0,0,-25.322895,-22.115826
130208,1,3,35.86456,17.115074
39422,0,0,-17.469877,-21.610361
130248,1,1,12.367535,50.489
94475,2,0,-23.039555,14.7577505
130311,0,0,-14.096463,-22.819914
130340,1,1,37.28009,48.231712
39521,2,0,14.02543,30.919481
39522,2,0,-6.0562515,13.593095
167682,2,0,1.4409465,25.546793
94619,2,0,-30.43347,20.748102
94626,0,0,-19.250532,-11.695354
167827,1,1,29.755865,44.38548
167870,1,0,25.169445,31.139296
130626,1,0,26.452463,19.01965
94796,1,0,28.708384,-3.9356024
130639,0,0,-21.394035,-29.00939
39697,2,0,-26.07423,8.041006
94857,0,0,-5.1914515,-7.650635
130758,0,0,6.7389007,-1.3013544
168016,0,0,16.991371,-30.713219
168064,2,0,1.9197372,24.276932
39808,2,0,-33.7079,25.796095
130899,0,0,-1.4047321,-19.479586
130905,-1,-1,36.954994,-18.033215
168222,0,0,-30.231314,-14.398615
131025,2,2,-32.162712,36.424664
168271,0,0,34.637547,-20.153177
168299,0,0,-16.23533,-36.76466
168305,0,0,-28.202185,-24.504595
39962,2,0,-35.78825,34.991055
168371,2,2,-24.732475,39.155872
39997,0,0,-16.236012,-2.6644483
40002,0,0,8.609462,-21.631498
40116,0,0,-7.3106213,-3.1970987
124232,0,0,14.266269,-6.473678
36339,1,0,17.920916,13.729832
88178,0,0,11.819977,-1.2268876
88184,2,0,-32.542385,21.81491
88185,0,0,-8.803185,-8.78558
36360,0,0,-17.065968,-8.633788
88195,2,0,-15.13305,19.411901
124279,0,0,-3.3744483,4.8168144
124331,-1,-1,-13.925354,-31.516623
88405,1,3,37.740566,22.274569
124520,2,2,-20.63308,37.672703
88440,0,0,-19.238884,-15.750127
88454,1,0,25.307428,-31.825552
36472,1,0,29.836048,18.31279
36480,2,2,-31.267685,49.17225
36484,1,0,25.044306,24.653215
163130,-1,-1,8.527816,20.51595
163146,0,0,15.212199,4.6871276
88563,0,0,9.543332,-11.260029
36527,2,0,-23.802595,14.558795
36536,0,0,10.253718,8.600271
36548,1,0,7.1510043,12.737827
88620,2,0,-15.426458,15.595425
36553,1,-1,25.267134,-31.869211
36563,0,0,-24.98805,-21.42094
88706,1,1,34.15794,42.936405
88768,2,2,-30.029638,46.039467
124857,0,0,-13.509963,-28.021807
36619,1,0,-8.662554,7.941275
88770,0,0,-21.274895,-24.180904
88810,0,0,23.764488,-5.145722
125000,0,0,-12.8465185,4.797509
36684,1,0,5.14546,33.717587
88939,-1,-1,34.04762,-25.10599
125073,0,0,-10.897368,7.7649136
36690,2,0,-9.287703,22.33295
36691,2,0,-30.349213,32.72471
36696,2,0,28.065804,0.68125945
125100,1,1,18.790236,41.846527
88977,0,0,-15.44152,-1.1608883
36701,-1,-1,22.879047,-25.374765
36703,0,0,-38.58562,-23.667946
36708,0,0,-5.286344,11.086185
89007,0,0,-22.838774,-12.618478
125151,0,0,-16.424486,-15.932353
89065,0,0,-7.5212026,-29.461416
36749,2,0,-30.710669,26.098392
163548,0,0,-26.210613,-24.954655
89105,0,0,-11.629263,4.6318502
125231,0,0,-18.354334,-32.404385
125232,2,0,-29.856634,13.004185
125235,2,0,-34.15239,28.945744
36777,2,0,-10.072044,17.246687
89246,1,0,21.403801,25.06538
125311,0,0,-2.8574119,3.935112
89286,2,0,-13.791252,10.85982
125373,1,1,10.5408745,49.571136
89319,2,0,-3.7766907,7.927646
125408,2,0,3.8840601,22.822414
36884,1,0,7.824357,8.850784
36887,0,0,5.557984,-55.94793
36888,0,0,3.168395,-21.98216
36905,0,0,10.430397,2.7939374
89436,2,0,-25.930582,18.326103
36927,-1,-1,17.871769,-39.77536
36928,0,0,-2.4325306,-10.27373
125560,1,-1,34.459534,-4.556779
125561,0,0,-20.56139,-25.87061
36934,1,1,37.936287,43.58967
36950,-1,-1,30.088457,-23.57683
89528,0,0,-6.2312155,-17.643734
125650,0,0,-20.957943,-30.5253
125651,-1,-1,28.366304,-45.078342
89611,1,0,21.903639,12.145166
89615,2,0,18.29236,6.9914246
37030,0,0,-25.67665,-10.9638
163958,0,0,11.25549,0.67486525
89690,2,2,-31.075672,51.14068
89692,-1,-1,-39.914066,-16.05281
125785,1,1,31.099655,36.723793
89706,1,0,29.320244,-2.2029364
163985,0,0,-11.098167,-28.659286
37064,2,2,-24.70896,46.584385
89735,1,0,19.579666,26.316399
37066,0,0,-31.189116,-36.750988
89740,0,0,-18.014011,-26.44253
89744,0,0,-25.336355,-22.109903
37068,1,3,36.594864,14.514294
89753,0,0,1.3755649,-4.4962997
89804,0,0,-13.070028,-9.500205
37099,2,0,-13.198713,10.196685
37100,2,2,-35.930756,42.524883
89823,2,0,-36.77688,26.625126
125908,2,2,-30.499771,46.187866
89843,0,0,25.264769,-4.7352686
89853,0,0,-11.94095,-13.553068
89909,2,0,-13.972507,12.776701
164150,0,0,-11.738986,-17.914906
126032,2,2,-24.894205,31.79835
126055,2,0,10.421941,20.003256
126060,0,0,-15.505312,-19.89877
126093,0,0,-25.04756,-45.826702
90025,1,0,8.860916,13.170126
37218,1,3,44.933037,21.744028
126136,1,0,28.42619,-12.798825
37220,0,0,-13.472458,-20.707659
37224,2,2,-45.034584,36.486427
37259,1,0,10.7671995,22.197958
37261,2,0,27.639286,0.28721058
37269,1,3,40.24204,24.062555
37275,-1,4,12.439436,-44.352375
164338,2,0,4.2732186,19.649727
90240,-1,-1,-24.63249,-0.33544865
126306,2,0,25.645927,3.641326
126325,1,3,46.579266,15.083535
164408,2,0,-7.250184,19.067389
126351,1,3,40.912643,20.7273
37337,0,-1,17.004557,-31.502012
37340,-1,-1,29.610708,-24.28939
37342,1,1,24.366266,36.78308
164447,1,1,13.39125,44.84904
37344,2,2,-22.749458,41.2084
126406,0,0,-25.790245,-37.889313
126409,0,0,-31.457659,6.445248
37346,1,1,19.854025,51.690693
126413,1,1,34.971786,43.066414
37348,2,0,0.47809172,17.200232
90381,2,2,-26.9404,50.601418
37357,0,0,-22.890236,-38.608494
37361,0,0,-5.891742,2.6066525
126446,-1,-1,37.689323,-9.221898
37363,1,1,18.768398,43.998043
126487,0,-1,-30.479412,-42.330467
37383,1,0,13.623762,29.005512
37390,1,1,19.007765,42.02503
126516,0,0,22.297321,-10.343595
37407,0,0,-18.138048,9.922518
37412,2,0,11.436101,32.073383
126563,0,0,-23.671087,-23.851507
126564,0,0,-4.337597,-20.143816
90549,2,0,-25.174118,19.013132
37432,0,0,-21.207365,-5.467614
126600,0,0,22.297321,-10.343595
164643,-1,-1,32.990887,-21.719357
126661,1,1,32.294266,38.338394
164683,0,0,-11.300432,-16.066809
126736,0,0,4.2943697,19.591026
90716,0,0,17.608936,-23.947498
37512,0,0,-30.259445,-12.475237
164715,0,0,-12.771817,4.241913
90761,1,-1,-17.42972,47.198433
90814,1,0,20.688288,16.957804
126850,1,3,36.779583,22.94834
126887,1,3,34.37428,19.832726
126888,-1,-1,4.540312,19.358591
37582,1,0,24.610403,8.828961
126925,0,0,-21.104399,-22.090784
37606,0,0,-8.97984,-12.467246
37608,0,0,13.551858,-11.2225685
37625,0,0,3.6960614,14.004961
90987,0,0,-6.9541216,-12.488351
127039,2,2,-20.431952,55.47383
164906,0,0,3.7458372,-2.9710014
37664,2,0,-1.9878173,25.863323
37670,2,0,-29.618837,35.50031
127076,0,0,-6.0098405,-14.93466
127098,0,0,-35.23226,-18.137249
127107,2,2,-20.22723,55.540985
91093,2,0,-29.26198,30.24654
91096,1,1,19.73087,53.123146
127129,0,0,-13.547297,-14.028405
37707,0,0,3.4537427,-59.937664
127139,0,0,15.319759,11.058495
127143,1,1,35.081238,36.831116
127168,2,2,-21.019121,55.187393
37742,2,2,-28.440918,52.670467
37749,2,0,-6.8806925,-0.85577434
127233,0,0,-33.019096,-26.824549
91220,-1,-1,30.862732,-22.891714
165082,2,2,-26.780262,48.927944
127275,-1,-1,19.970076,-31.934177
165102,0,0,-26.148966,-18.76482
91280,0,0,24.793734,-5.867643
37799,0,-1,21.736881,-35.109627
91314,1,3,25.108599,20.756292
37821,1,3,39.188095,20.747158
91340,0,0,-12.264578,-2.243283
127386,1,0,5.147035,24.001818
37832,1,1,34.951828,37.10736
91399,0,0,-22.11512,-8.559085
127508,0,0,-8.2419405,-20.454582
91505,0,0,-17.01956,-20.642988
127578,1,1,18.701881,45.637028
127579,0,0,-28.959614,-9.111859
37932,0,0,5.9229736,-6.1546574
37934,1,0,12.930932,17.155048
91597,2,0,-28.10529,17.414188
84426,0,0,-3.8668435,-35.869415
84448,2,0,-18.201242,18.551304
120497,2,0,-14.734136,7.9059467
34409,0,0,-4.9473743,-22.395004
84525,2,0,-29.031187,25.64533
84549,0,-1,19.205057,-36.59877
84567,0,0,-16.954857,-28.172037
84582,2,0,-6.9791937,19.80136
120659,0,0,-25.101452,-24.759785
160105,2,0,-26.16913,11.263474
34498,0,0,9.597763,-3.197797
34504,0,0,13.5516205,-11.222138
84639,1,0,3.7881508,27.724089
120796,0,0,-17.596807,5.9092455
120798,1,0,23.42483,12.08194
120820,-1,4,14.707731,-37.84882
160234,0,0,19.96283,-12.265267
160236,2,2,-15.749146,34.334995
34591,2,0,-10.9535055,11.295177
160246,0,0,7.03414,-3.2806208
120839,0,0,-8.597567,-13.32206
120920,2,0,-27.605726,24.26059
120946,0,0,-11.222831,-19.31651
34684,0,0,-16.459913,-12.981153
34685,0,0,-11.214973,-16.789146
34714,2,0,-17.7198,11.944525
160433,1,-1,32.095257,-4.757429
85056,2,-1,-7.399962,30.621733
85066,0,0,-13.941169,-28.552336
85084,0,0,-21.916075,-20.026327
34739,0,0,-10.312767,-9.997604
34758,1,0,24.03608,2.4238825
85148,2,0,-25.19257,28.55968
121204,0,0,-5.3793483,-28.945658
160531,0,0,-14.941798,-8.177641
34780,0,0,-13.024001,0.4693607
85202,1,1,19.544306,46.50546
121277,0,0,-21.494936,-36.87306
34806,1,0,7.093804,34.69582
85247,1,1,37.48983,43.89695
34817,0,0,-25.880032,-30.734715
160616,1,3,45.83531,14.317576
160627,2,0,12.882643,32.36629
160628,1,1,19.422298,48.222065
85335,2,2,-23.203842,35.80026
85343,1,0,28.230246,13.444424
85357,0,0,-23.204412,-25.664598
85359,0,0,-18.38159,-18.052694
34909,2,0,-6.7489657,26.160381
121502,0,0,2.0328481,-8.674025
85503,0,0,3.7859023,-1.834111
